1.0,52.0
0.0,2.0
1.0,1.0
1.0,333.0
1.0,1.0
1.0,148.0
0.0,0.0
1.0,233.0
37.0,37.0
0.0,0.0
6.0,6.0
84.0,84.0
63.0,63.0
5.0,7.0
63.0,63.0
6.0,6.0
6.0,6.0
1.0,1.0
1.0,32.0
68.0,68.0
27.0,27.0
5.0,7.0
0.0,93.0
1.0,134.0
212.0,212.0
1.0,293.0
37.0,37.0
2.0,2.0
42.0,42.0
84.0,84.0
6.0,6.0
42.0,42.0
2.0,2.0
1.0,275.0
268.0,268.0
0.0,0.0
0.0,0.0
2.0,2.0
44.0,44.0
1.0,39.0
253.0,253.0
1.0,2.0
1.0,1.0
1.0,177.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
2.0,357.0
2.0,2.0
0.0,2.0
34.0,34.0
1.0,2.0
1.0,198.0
1.0,2.0
6.0,6.0
0.0,0.0
1.0,360.0
0.0,0.0
0.0,0.0
1.0,1.0
2.0,2.0
2.0,337.0
140.0,140.0
1.0,1.0
0.0,0.0
54.0,54.0
11.0,11.0
1.0,1.0
0.0,0.0
1.0,182.0
140.0,140.0
12.0,12.0
9.0,54.0
6.0,6.0
12.0,12.0
1.0,239.0
0.0,0.0
1.0,1.0
6.0,6.0
0.0,0.0
2.0,255.0
6.0,6.0
1.0,1.0
1.0,2.0
0.0,0.0
1.0,1.0
27.0,27.0
1.0,4.0
1.0,1.0
6.0,6.0
2.0,2.0
1.0,2.0
1.0,32.0
0.0,0.0
2.0,2.0
0.0,0.0
1.0,2.0
0.0,0.0
0.0,0.0
1.0,4.0
6.0,6.0
0.0,0.0
1.0,233.0
0.0,2.0
0.0,0.0
30.0,30.0
0.0,2.0
2.0,2.0
0.0,333.0
71.0,71.0
2.0,2.0
2.0,2.0
14.0,35.0
1.0,339.0
1.0,102.0
1.0,319.0
0.0,335.0
1.0,1.0
0.0,0.0
1.0,3.0
0.0,0.0
0.0,0.0
1.0,1.0
0.0,0.0
2.0,2.0
1.0,292.0
1.0,2.0
1.0,1.0
6.0,6.0
1.0,1.0
1.0,1.0
64.0,64.0
0.0,0.0
0.0,0.0
0.0,0.0
17.0,17.0
43.0,43.0
1.0,2.0
2.0,2.0
6.0,6.0
0.0,0.0
1.0,126.0
2.0,2.0
1.0,1.0
1.0,127.0
6.0,6.0
2.0,148.0
2.0,2.0
1.0,2.0
1.0,133.0
0.0,0.0
1.0,2.0
1.0,181.0
6.0,6.0
6.0,6.0
1.0,2.0
1.0,1.0
1.0,293.0
2.0,2.0
1.0,1.0
1.0,360.0
0.0,0.0
1.0,1.0
6.0,6.0
1.0,2.0
0.0,276.0
0.0,0.0
1.0,16.0
11.0,11.0
1.0,1.0
0.0,0.0
1.0,4.0
5.0,5.0
6.0,1.0
1.0,1.0
1.0,1.0
6.0,6.0
1.0,196.0
2.0,2.0
0.0,0.0
1.0,1.0
1.0,56.0
6.0,6.0
2.0,50.0
2.0,2.0
1.0,1.0
11.0,11.0
13.0,13.0
1.0,36.0
2.0,2.0
2.0,52.0
2.0,352.0
1.0,228.0
1.0,2.0
1.0,1.0
31.0,31.0
2.0,2.0
6.0,6.0
1.0,1.0
0.0,0.0
0.0,0.0
1.0,1.0
12.0,12.0
0.0,0.0
0.0,0.0
0.0,0.0
2.0,2.0
1.0,1.0
0.0,2.0
86.0,86.0
43.0,43.0
10.0,30.0
0.0,0.0
10.0,163.0
1.0,3.0
0.0,0.0
1.0,1.0
1.0,1.0
0.0,0.0
1.0,126.0
2.0,2.0
2.0,2.0
2.0,27.0
88.0,88.0
0.0,0.0
5.0,116.0
2.0,1.0
10.0,10.0
1.0,1.0
1.0,2.0
0.0,0.0
7.0,116.0
0.0,0.0
0.0,0.0
2.0,2.0
0.0,0.0
1.0,2.0
1.0,5.0
2.0,252.0
131.0,131.0
1.0,197.0
2.0,2.0
6.0,6.0
1.0,1.0
1.0,1.0
1.0,2.0
0.0,319.0
0.0,0.0
2.0,2.0
0.0,0.0
2.0,2.0
0.0,0.0
12.0,12.0
56.0,56.0
1.0,44.0
0.0,0.0
1.0,331.0
2.0,2.0
1.0,1.0
27.0,27.0
0.0,77.0
1.0,2.0
1.0,167.0
2.0,2.0
1.0,298.0
2.0,2.0
2.0,161.0
27.0,27.0
37.0,229.0
2.0,140.0
2.0,2.0
0.0,0.0
1.0,2.0
6.0,6.0
1.0,193.0
0.0,0.0
1.0,2.0
1.0,101.0
6.0,6.0
2.0,140.0
0.0,1.0
1.0,1.0
0.0,0.0
0.0,0.0
1.0,2.0
89.0,89.0
0.0,0.0
1.0,258.0
6.0,6.0
1.0,1.0
1.0,1.0
10.0,10.0
2.0,2.0
6.0,6.0
1.0,220.0
229.0,229.0
0.0,0.0
1.0,1.0
29.0,52.0
0.0,0.0
6.0,6.0
6.0,6.0
9.0,35.0
1.0,283.0
1.0,117.0
1.0,344.0
0.0,0.0
3.0,3.0
9.0,9.0
10.0,10.0
0.0,0.0
6.0,6.0
228.0,228.0
2.0,2.0
1.0,25.0
6.0,6.0
1.0,1.0
1.0,1.0
2.0,2.0
1.0,2.0
0.0,0.0
1.0,2.0
0.0,0.0
3.0,3.0
1.0,159.0
0.0,0.0
1.0,3.0
1.0,126.0
1.0,126.0
1.0,2.0
0.0,168.0
0.0,0.0
1.0,126.0
0.0,0.0
1.0,6.0
2.0,2.0
1.0,95.0
1.0,1.0
0.0,0.0
6.0,6.0
0.0,103.0
0.0,0.0
2.0,2.0
0.0,0.0
1.0,163.0
2.0,2.0
1.0,2.0
14.0,115.0
32.0,248.0
32.0,248.0
1.0,2.0
82.0,82.0
6.0,6.0
0.0,2.0
0.0,1.0
1.0,192.0
2.0,2.0
1.0,2.0
14.0,14.0
1.0,163.0
9.0,9.0
43.0,43.0
1.0,189.0
1.0,2.0
2.0,2.0
42.0,42.0
6.0,6.0
0.0,0.0
1.0,1.0
6.0,6.0
195.0,195.0
19.0,19.0
2.0,2.0
12.0,12.0
0.0,0.0
1.0,1.0
1.0,364.0
2.0,56.0
2.0,2.0
0.0,0.0
1.0,340.0
34.0,34.0
1.0,148.0
2.0,2.0
0.0,0.0
0.0,0.0
0.0,0.0
1.0,6.0
12.0,12.0
2.0,2.0
1.0,2.0
1.0,204.0
1.0,172.0
1.0,163.0
321.0,321.0
0.0,0.0
1.0,4.0
0.0,0.0
1.0,1.0
43.0,43.0
1.0,1.0
2.0,2.0
1.0,1.0
1.0,2.0
23.0,43.0
158.0,158.0
1.0,57.0
2.0,49.0
58.0,58.0
29.0,29.0
2.0,2.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
1.0,2.0
1.0,151.0
2.0,2.0
1.0,1.0
1.0,1.0
0.0,1.0
2.0,91.0
0.0,0.0
1.0,206.0
1.0,276.0
0.0,259.0
2.0,2.0
97.0,97.0
0.0,1.0
6.0,6.0
12.0,12.0
0.0,1.0
172.0,172.0
1.0,6.0
24.0,24.0
50.0,50.0
1.0,5.0
7.0,7.0
24.0,24.0
0.0,96.0
2.0,357.0
7.0,7.0
11.0,11.0
1.0,1.0
5.0,7.0
11.0,11.0
65.0,65.0
71.0,71.0
7.0,7.0
9.0,9.0
0.0,33.0
13.0,13.0
11.0,11.0
12.0,12.0
331.0,331.0
12.0,12.0
74.0,74.0
356.0,356.0
0.0,198.0
22.0,69.0
1.0,1.0
22.0,22.0
14.0,324.0
13.0,13.0
1.0,180.0
277.0,277.0
2.0,2.0
15.0,15.0
2.0,2.0
1.0,1.0
1.0,1.0
1.0,1.0
7.0,5.0
0.0,0.0
2.0,259.0
1.0,1.0
7.0,7.0
2.0,2.0
6.0,8.0
7.0,7.0
4.0,4.0
9.0,9.0
2.0,271.0
16.0,114.0
11.0,74.0
0.0,0.0
17.0,17.0
12.0,12.0
24.0,24.0
1.0,1.0
2.0,110.0
6.0,6.0
357.0,357.0
