18.0,18.0
129.0,129.0
238.0,238.0
1.0,1.0
0.0,2.0
2.0,2.0
0.0,0.0
41.0,41.0
0.0,0.0
0.0,0.0
0.0,0.0
9.0,9.0
1.0,365.0
27.0,27.0
0.0,0.0
0.0,0.0
1.0,1.0
0.0,0.0
46.0,46.0
8.0,8.0
1.0,1.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,6.0
0.0,0.0
12.0,12.0
78.0,78.0
2.0,2.0
11.0,11.0
4.0,4.0
22.0,22.0
10.0,10.0
0.0,0.0
0.0,0.0
0.0,2.0
14.0,146.0
8.0,8.0
10.0,10.0
1.0,1.0
1.0,1.0
0.0,231.0
0.0,0.0
0.0,0.0
2.0,2.0
324.0,324.0
0.0,0.0
0.0,0.0
12.0,12.0
8.0,8.0
8.0,8.0
8.0,8.0
8.0,8.0
8.0,8.0
0.0,0.0
0.0,0.0
1.0,1.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
8.0,8.0
0.0,0.0
8.0,8.0
8.0,8.0
2.0,2.0
260.0,260.0
0.0,0.0
8.0,8.0
8.0,8.0
8.0,8.0
8.0,308.0
1.0,141.0
44.0,44.0
11.0,360.0
43.0,43.0
0.0,0.0
8.0,8.0
2.0,2.0
8.0,8.0
0.0,0.0
1.0,1.0
1.0,2.0
1.0,1.0
29.0,29.0
0.0,0.0
19.0,19.0
2.0,2.0
0.0,0.0
3.0,3.0
2.0,15.0
0.0,13.0
0.0,0.0
1.0,273.0
8.0,238.0
2.0,2.0
2.0,2.0
19.0,19.0
1.0,1.0
0.0,0.0
0.0,0.0
0.0,0.0
1.0,1.0
0.0,0.0
0.0,0.0
3.0,3.0
0.0,0.0
0.0,0.0
0.0,0.0
1.0,1.0
0.0,0.0
0.0,0.0
2.0,2.0
1.0,1.0
2.0,2.0
0.0,0.0
1.0,1.0
2.0,2.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,112.0
0.0,0.0
1.0,1.0
1.0,1.0
32.0,32.0
100.0,100.0
9.0,9.0
1.0,1.0
0.0,0.0
2.0,2.0
2.0,2.0
0.0,0.0
3.0,8.0
1.0,1.0
3.0,3.0
14.0,14.0
3.0,3.0
0.0,0.0
256.0,256.0
8.0,8.0
2.0,2.0
330.0,330.0
0.0,0.0
0.0,0.0
8.0,76.0
1.0,1.0
100.0,100.0
0.0,0.0
3.0,25.0
0.0,0.0
17.0,17.0
0.0,2.0
8.0,0.0
1.0,1.0
8.0,6.0
7.0,7.0
6.0,6.0
99.0,99.0
45.0,45.0
34.0,34.0
1.0,1.0
1.0,127.0
12.0,12.0
6.0,6.0
307.0,307.0
3.0,3.0
3.0,1.0
1.0,1.0
1.0,1.0
9.0,9.0
3.0,3.0
1.0,284.0
3.0,3.0
5.0,1.0
3.0,3.0
12.0,12.0
1.0,2.0
9.0,9.0
9.0,9.0
5.0,180.0
1.0,1.0
11.0,11.0
2.0,30.0
1.0,1.0
177.0,177.0
1.0,7.0
1.0,1.0
4.0,20.0
26.0,26.0
3.0,3.0
38.0,307.0
171.0,171.0
1.0,1.0
0.0,225.0
10.0,298.0
22.0,22.0
22.0,22.0
1.0,1.0
1.0,76.0
12.0,12.0
1.0,1.0
1.0,1.0
11.0,11.0
1.0,1.0
7.0,7.0
34.0,34.0
2.0,96.0
0.0,0.0
1.0,1.0
2.0,2.0
322.0,322.0
2.0,2.0
1.0,1.0
1.0,1.0
7.0,7.0
334.0,334.0
58.0,58.0
39.0,39.0
20.0,20.0
232.0,232.0
15.0,15.0
2.0,1.0
0.0,225.0
296.0,296.0
6.0,6.0
22.0,22.0
1.0,1.0
1.0,168.0
323.0,323.0
1.0,196.0
8.0,8.0
2.0,2.0
38.0,38.0
2.0,2.0
7.0,7.0
1.0,1.0
4.0,4.0
7.0,7.0
4.0,4.0
11.0,11.0
0.0,2.0
61.0,61.0
1.0,1.0
1.0,1.0
3.0,3.0
1.0,1.0
3.0,3.0
3.0,3.0
4.0,135.0
0.0,1.0
1.0,1.0
2.0,2.0
2.0,2.0
2.0,2.0
23.0,365.0
2.0,2.0
2.0,228.0
2.0,2.0
44.0,44.0
2.0,2.0
26.0,26.0
0.0,22.0
2.0,280.0
0.0,1.0
1.0,1.0
2.0,96.0
2.0,2.0
0.0,0.0
2.0,2.0
0.0,1.0
1.0,1.0
0.0,0.0
2.0,2.0
1.0,1.0
67.0,67.0
0.0,0.0
2.0,271.0
0.0,0.0
2.0,2.0
2.0,2.0
12.0,12.0
1.0,1.0
0.0,2.0
0.0,0.0
0.0,0.0
0.0,0.0
2.0,277.0
0.0,274.0
0.0,0.0
7.0,7.0
1.0,221.0
1.0,1.0
1.0,1.0
22.0,22.0
258.0,258.0
2.0,292.0
1.0,1.0
0.0,0.0
1.0,1.0
0.0,0.0
0.0,0.0
2.0,2.0
349.0,349.0
1.0,1.0
1.0,53.0
0.0,41.0
2.0,2.0
1.0,1.0
0.0,0.0
0.0,0.0
2.0,2.0
2.0,2.0
2.0,142.0
127.0,127.0
36.0,17.0
2.0,2.0
292.0,292.0
0.0,0.0
24.0,24.0
1.0,1.0
1.0,1.0
0.0,0.0
0.0,0.0
1.0,1.0
3.0,48.0
1.0,5.0
0.0,0.0
0.0,0.0
1.0,1.0
0.0,0.0
2.0,205.0
1.0,1.0
0.0,0.0
41.0,41.0
2.0,2.0
7.0,7.0
2.0,2.0
1.0,1.0
0.0,0.0
1.0,2.0
0.0,0.0
0.0,0.0
1.0,1.0
60.0,60.0
62.0,62.0
3.0,3.0
0.0,0.0
1.0,1.0
0.0,0.0
2.0,2.0
2.0,60.0
2.0,2.0
67.0,67.0
3.0,3.0
2.0,2.0
2.0,2.0
0.0,0.0
0.0,0.0
0.0,0.0
3.0,47.0
0.0,0.0
0.0,0.0
0.0,0.0
14.0,14.0
0.0,0.0
10.0,10.0
7.0,6.0
0.0,0.0
7.0,7.0
0.0,225.0
30.0,30.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
2.0,331.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
3.0,3.0
32.0,32.0
2.0,2.0
0.0,0.0
2.0,2.0
0.0,0.0
2.0,2.0
2.0,2.0
0.0,0.0
2.0,2.0
0.0,0.0
0.0,0.0
0.0,0.0
2.0,2.0
2.0,188.0
0.0,0.0
12.0,12.0
1.0,357.0
10.0,189.0
1.0,1.0
2.0,2.0
0.0,0.0
2.0,2.0
11.0,11.0
