0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
4.0,1.0
1.0,1.0
1.0,96.0
2.0,2.0
48.0,48.0
15.0,15.0
2.0,300.0
2.0,2.0
0.0,0.0
25.0,25.0
0.0,162.0
0.0,0.0
0.0,0.0
9.0,9.0
1.0,1.0
2.0,2.0
2.0,2.0
2.0,2.0
2.0,3.0
86.0,86.0
1.0,262.0
48.0,48.0
0.0,169.0
1.0,1.0
1.0,1.0
14.0,14.0
9.0,9.0
1.0,1.0
9.0,9.0
25.0,25.0
34.0,34.0
0.0,117.0
2.0,2.0
9.0,9.0
12.0,12.0
3.0,285.0
2.0,2.0
0.0,0.0
17.0,17.0
6.0,195.0
1.0,3.0
4.0,4.0
27.0,27.0
2.0,2.0
2.0,0.0
2.0,2.0
0.0,0.0
39.0,39.0
11.0,11.0
1.0,1.0
11.0,11.0
10.0,10.0
16.0,16.0
16.0,16.0
2.0,2.0
255.0,255.0
9.0,35.0
21.0,21.0
4.0,20.0
2.0,0.0
304.0,304.0
36.0,36.0
15.0,15.0
119.0,119.0
9.0,9.0
2.0,2.0
1.0,1.0
4.0,20.0
17.0,17.0
1.0,1.0
30.0,30.0
0.0,0.0
8.0,8.0
0.0,0.0
47.0,47.0
4.0,4.0
5.0,7.0
17.0,17.0
22.0,22.0
1.0,1.0
15.0,15.0
0.0,0.0
1.0,1.0
1.0,1.0
1.0,1.0
37.0,60.0
90.0,90.0
66.0,66.0
3.0,3.0
1.0,265.0
11.0,11.0
0.0,0.0
0.0,0.0
0.0,6.0
1.0,1.0
0.0,0.0
21.0,21.0
69.0,69.0
69.0,69.0
8.0,8.0
0.0,0.0
8.0,8.0
21.0,21.0
4.0,4.0
8.0,8.0
21.0,21.0
8.0,8.0
69.0,69.0
1.0,1.0
1.0,1.0
1.0,1.0
5.0,7.0
1.0,1.0
1.0,1.0
15.0,15.0
2.0,2.0
5.0,7.0
8.0,8.0
2.0,2.0
6.0,7.0
16.0,16.0
1.0,1.0
1.0,1.0
241.0,241.0
87.0,87.0
2.0,2.0
2.0,2.0
295.0,295.0
2.0,2.0
2.0,2.0
33.0,33.0
0.0,0.0
22.0,22.0
1.0,1.0
0.0,0.0
1.0,1.0
2.0,2.0
0.0,241.0
0.0,2.0
0.0,0.0
35.0,35.0
0.0,0.0
0.0,200.0
2.0,2.0
0.0,196.0
