0.0,0.0
0.0,2.0
76.0,76.0
1.0,1.0
0.0,0.0
0.0,0.0
4.0,4.0
26.0,26.0
1.0,7.0
17.0,17.0
17.0,17.0
22.0,22.0
13.0,13.0
4.0,4.0
4.0,4.0
1.0,1.0
1.0,8.0
145.0,145.0
0.0,0.0
142.0,142.0
6.0,6.0
0.0,0.0
0.0,0.0
0.0,0.0
24.0,95.0
0.0,0.0
24.0,24.0
1.0,1.0
16.0,16.0
0.0,2.0
0.0,0.0
33.0,33.0
33.0,33.0
1.0,7.0
20.0,20.0
11.0,11.0
262.0,262.0
10.0,10.0
1.0,1.0
9.0,9.0
11.0,11.0
13.0,31.0
1.0,22.0
2.0,362.0
2.0,2.0
1.0,1.0
2.0,2.0
24.0,24.0
30.0,30.0
1.0,1.0
0.0,223.0
14.0,14.0
1.0,1.0
5.0,7.0
26.0,26.0
13.0,13.0
26.0,26.0
1.0,8.0
0.0,335.0
300.0,300.0
39.0,39.0
1.0,1.0
70.0,70.0
2.0,2.0
1.0,1.0
13.0,13.0
0.0,0.0
14.0,14.0
122.0,122.0
20.0,20.0
0.0,198.0
1.0,1.0
194.0,194.0
4.0,4.0
2.0,175.0
0.0,0.0
1.0,1.0
4.0,4.0
1.0,1.0
5.0,7.0
4.0,4.0
5.0,7.0
13.0,13.0
5.0,13.0
5.0,13.0
2.0,2.0
20.0,20.0
31.0,31.0
1.0,1.0
11.0,11.0
5.0,96.0
13.0,13.0
2.0,2.0
20.0,20.0
169.0,169.0
4.0,145.0
20.0,20.0
17.0,17.0
0.0,0.0
13.0,13.0
17.0,17.0
17.0,17.0
0.0,2.0
10.0,10.0
1.0,1.0
0.0,0.0
10.0,10.0
0.0,0.0
10.0,44.0
23.0,23.0
1.0,1.0
6.0,6.0
0.0,198.0
2.0,2.0
0.0,0.0
0.0,0.0
18.0,18.0
2.0,2.0
1.0,1.0
145.0,145.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
0.0,0.0
0.0,8.0
2.0,2.0
5.0,7.0
1.0,279.0
5.0,13.0
2.0,41.0
1.0,1.0
1.0,1.0
2.0,2.0
1.0,1.0
0.0,0.0
1.0,295.0
2.0,2.0
0.0,0.0
0.0,0.0
0.0,1.0
1.0,1.0
2.0,0.0
2.0,2.0
0.0,0.0
1.0,1.0
0.0,0.0
0.0,0.0
2.0,2.0
9.0,59.0
0.0,2.0
2.0,290.0
0.0,0.0
1.0,1.0
18.0,18.0
1.0,1.0
23.0,23.0
2.0,2.0
2.0,312.0
4.0,4.0
2.0,2.0
0.0,0.0
1.0,1.0
2.0,2.0
1.0,22.0
6.0,7.0
1.0,1.0
2.0,298.0
1.0,1.0
1.0,1.0
0.0,1.0
18.0,18.0
0.0,0.0
2.0,231.0
13.0,13.0
0.0,0.0
1.0,1.0
0.0,0.0
362.0,362.0
14.0,136.0
14.0,14.0
18.0,18.0
9.0,327.0
1.0,1.0
0.0,0.0
0.0,0.0
0.0,0.0
7.0,7.0
18.0,18.0
18.0,18.0
2.0,141.0
0.0,15.0
1.0,1.0
0.0,236.0
2.0,2.0
116.0,116.0
125.0,125.0
32.0,32.0
1.0,277.0
0.0,0.0
1.0,1.0
1.0,1.0
2.0,2.0
0.0,0.0
4.0,4.0
219.0,219.0
0.0,0.0
0.0,0.0
1.0,348.0
0.0,6.0
44.0,44.0
0.0,0.0
23.0,23.0
2.0,2.0
0.0,0.0
0.0,0.0
6.0,1.0
227.0,227.0
0.0,0.0
0.0,189.0
1.0,1.0
2.0,2.0
1.0,109.0
17.0,17.0
2.0,278.0
0.0,0.0
10.0,168.0
0.0,0.0
1.0,1.0
2.0,3.0
0.0,0.0
0.0,0.0
0.0,2.0
249.0,249.0
1.0,1.0
9.0,9.0
0.0,0.0
2.0,2.0
1.0,1.0
1.0,1.0
50.0,50.0
